Shift:	126	Index:	0,03874538745387454
Shift:	198	Index:	0,03874538745387454
Shift:	204	Index:	0,03874538745387454
Shift:	183	Index:	0,03690036900369004
Shift:	258	Index:	0,03690036900369004
Shift:	174	Index:	0,03505535055350553
Shift:	189	Index:	0,03505535055350553
Shift:	237	Index:	0,03505535055350553
Shift:	246	Index:	0,03505535055350553
Shift:	249	Index:	0,03505535055350553
Shift:	264	Index:	0,03505535055350553
Shift:	269	Index:	0,03505535055350553
Shift:	219	Index:	0,033210332103321034
Shift:	230	Index:	0,033210332103321034
Shift:	266	Index:	0,033210332103321034
Shift:	267	Index:	0,033210332103321034
Shift:	165	Index:	0,03136531365313653
Shift:	216	Index:	0,03136531365313653
Shift:	218	Index:	0,03136531365313653
Shift:	222	Index:	0,03136531365313653
Shift:	231	Index:	0,03136531365313653
Shift:	243	Index:	0,03136531365313653
Shift:	255	Index:	0,03136531365313653
Shift:	257	Index:	0,03136531365313653
Shift:	156	Index:	0,02952029520295203
Shift:	225	Index:	0,02952029520295203
Shift:	236	Index:	0,02952029520295203
Shift:	251	Index:	0,02952029520295203
Shift:	207	Index:	0,027675276752767528
Shift:	239	Index:	0,027675276752767528
Shift:	248	Index:	0,027675276752767528
Shift:	254	Index:	0,027675276752767528
Shift:	186	Index:	0,025830258302583026
Shift:	209	Index:	0,025830258302583026
Shift:	215	Index:	0,025830258302583026
Shift:	227	Index:	0,025830258302583026
Shift:	240	Index:	0,025830258302583026
Shift:	245	Index:	0,025830258302583026
Shift:	252	Index:	0,025830258302583026
Shift:	141	Index:	0,023985239852398525
Shift:	188	Index:	0,023985239852398525
Shift:	233	Index:	0,023985239852398525
Shift:	263	Index:	0,023985239852398525
Shift:	146	Index:	0,02214022140221402
Shift:	164	Index:	0,02214022140221402
Shift:	170	Index:	0,02214022140221402
Shift:	194	Index:	0,02214022140221402
Shift:	242	Index:	0,02214022140221402
Shift:	212	Index:	0,02029520295202952
Shift:	161	Index:	0,01845018450184502
Shift:	167	Index:	0,01845018450184502
Shift:	176	Index:	0,01845018450184502
Shift:	197	Index:	0,01845018450184502
Shift:	200	Index:	0,01845018450184502
Shift:	206	Index:	0,01845018450184502
Shift:	221	Index:	0,01845018450184502
Shift:	260	Index:	0,01845018450184502
Shift:	80	Index:	0,016605166051660517
Shift:	128	Index:	0,016605166051660517
Shift:	131	Index:	0,016605166051660517
Shift:	152	Index:	0,016605166051660517
Shift:	155	Index:	0,016605166051660517
Shift:	191	Index:	0,016605166051660517
Shift:	224	Index:	0,016605166051660517
Shift:	149	Index:	0,014760147601476014
Shift:	158	Index:	0,014760147601476014
Shift:	203	Index:	0,014760147601476014
Shift:	95	Index:	0,012915129151291513
Shift:	134	Index:	0,012915129151291513
Shift:	140	Index:	0,012915129151291513
Shift:	179	Index:	0,012915129151291513
Shift:	182	Index:	0,012915129151291513
Shift:	143	Index:	0,01107011070110701
Shift:	98	Index:	0,00922509225092251
Shift:	116	Index:	0,00922509225092251
Shift:	119	Index:	0,00922509225092251
Shift:	173	Index:	0,00922509225092251
Shift:	185	Index:	0,00922509225092251
Shift:	5	Index:	0,007380073800738007
Shift:	22	Index:	0,007380073800738007
Shift:	26	Index:	0,007380073800738007
Shift:	38	Index:	0,007380073800738007
Shift:	47	Index:	0,007380073800738007
Shift:	53	Index:	0,007380073800738007
Shift:	59	Index:	0,007380073800738007
Shift:	65	Index:	0,007380073800738007
Shift:	104	Index:	0,007380073800738007
Shift:	107	Index:	0,007380073800738007
Shift:	110	Index:	0,007380073800738007
Shift:	113	Index:	0,007380073800738007
Shift:	122	Index:	0,007380073800738007
Shift:	220	Index:	0,007380073800738007
Shift:	247	Index:	0,007380073800738007
Shift:	13	Index:	0,005535055350553505
Shift:	32	Index:	0,005535055350553505
Shift:	49	Index:	0,005535055350553505
Shift:	55	Index:	0,005535055350553505
Shift:	68	Index:	0,005535055350553505
Shift:	74	Index:	0,005535055350553505
Shift:	89	Index:	0,005535055350553505
Shift:	92	Index:	0,005535055350553505
Shift:	125	Index:	0,005535055350553505
Shift:	137	Index:	0,005535055350553505
Shift:	145	Index:	0,005535055350553505
Shift:	175	Index:	0,005535055350553505
Shift:	184	Index:	0,005535055350553505
Shift:	229	Index:	0,005535055350553505
Shift:	250	Index:	0,005535055350553505
Shift:	256	Index:	0,005535055350553505
Shift:	4	Index:	0,0036900369003690036
Shift:	10	Index:	0,0036900369003690036
Shift:	28	Index:	0,0036900369003690036
Shift:	35	Index:	0,0036900369003690036
Shift:	41	Index:	0,0036900369003690036
Shift:	56	Index:	0,0036900369003690036
Shift:	62	Index:	0,0036900369003690036
Shift:	67	Index:	0,0036900369003690036
Shift:	76	Index:	0,0036900369003690036
Shift:	82	Index:	0,0036900369003690036
Shift:	83	Index:	0,0036900369003690036
Shift:	85	Index:	0,0036900369003690036
Shift:	100	Index:	0,0036900369003690036
Shift:	101	Index:	0,0036900369003690036
Shift:	121	Index:	0,0036900369003690036
Shift:	133	Index:	0,0036900369003690036
Shift:	136	Index:	0,0036900369003690036
Shift:	139	Index:	0,0036900369003690036
Shift:	148	Index:	0,0036900369003690036
Shift:	151	Index:	0,0036900369003690036
Shift:	157	Index:	0,0036900369003690036
Shift:	163	Index:	0,0036900369003690036
Shift:	172	Index:	0,0036900369003690036
Shift:	178	Index:	0,0036900369003690036
Shift:	199	Index:	0,0036900369003690036
Shift:	205	Index:	0,0036900369003690036
Shift:	211	Index:	0,0036900369003690036
Shift:	214	Index:	0,0036900369003690036
Shift:	235	Index:	0,0036900369003690036
Shift:	241	Index:	0,0036900369003690036
Shift:	244	Index:	0,0036900369003690036
Shift:	268	Index:	0,0036900369003690036
Shift:	7	Index:	0,0018450184501845018
Shift:	11	Index:	0,0018450184501845018
Shift:	14	Index:	0,0018450184501845018
Shift:	16	Index:	0,0018450184501845018
Shift:	17	Index:	0,0018450184501845018
Shift:	20	Index:	0,0018450184501845018
Shift:	25	Index:	0,0018450184501845018
Shift:	29	Index:	0,0018450184501845018
Shift:	37	Index:	0,0018450184501845018
Shift:	40	Index:	0,0018450184501845018
Shift:	43	Index:	0,0018450184501845018
Shift:	44	Index:	0,0018450184501845018
Shift:	50	Index:	0,0018450184501845018
Shift:	58	Index:	0,0018450184501845018
Shift:	61	Index:	0,0018450184501845018
Shift:	64	Index:	0,0018450184501845018
Shift:	70	Index:	0,0018450184501845018
Shift:	71	Index:	0,0018450184501845018
Shift:	73	Index:	0,0018450184501845018
Shift:	77	Index:	0,0018450184501845018
Shift:	86	Index:	0,0018450184501845018
Shift:	94	Index:	0,0018450184501845018
Shift:	97	Index:	0,0018450184501845018
Shift:	103	Index:	0,0018450184501845018
Shift:	106	Index:	0,0018450184501845018
Shift:	109	Index:	0,0018450184501845018
Shift:	118	Index:	0,0018450184501845018
Shift:	127	Index:	0,0018450184501845018
Shift:	130	Index:	0,0018450184501845018
Shift:	142	Index:	0,0018450184501845018
Shift:	154	Index:	0,0018450184501845018
Shift:	160	Index:	0,0018450184501845018
Shift:	181	Index:	0,0018450184501845018
Shift:	187	Index:	0,0018450184501845018
Shift:	196	Index:	0,0018450184501845018
Shift:	202	Index:	0,0018450184501845018
Shift:	208	Index:	0,0018450184501845018
Shift:	226	Index:	0,0018450184501845018
Shift:	232	Index:	0,0018450184501845018
Shift:	253	Index:	0,0018450184501845018
Shift:	1	Index:	0
Shift:	2	Index:	0
Shift:	8	Index:	0
Shift:	19	Index:	0
Shift:	23	Index:	0
Shift:	31	Index:	0
Shift:	34	Index:	0
Shift:	46	Index:	0
Shift:	52	Index:	0
Shift:	79	Index:	0
Shift:	88	Index:	0
Shift:	91	Index:	0
Shift:	112	Index:	0
Shift:	115	Index:	0
Shift:	124	Index:	0
Shift:	166	Index:	0
Shift:	169	Index:	0
Shift:	190	Index:	0
Shift:	193	Index:	0
Shift:	217	Index:	0
Shift:	223	Index:	0
Shift:	238	Index:	0
Shift:	259	Index:	0
Shift:	262	Index:	0
Shift:	265	Index:	0
